,TRE-OSK,Control-Dox,Jax historical
1,155.7142857142857,140.7142857142857,145.7142857142857
2,155.7142857142857,140.7142857142857,145.7142857142857
3,155.7142857142857,140.7142857142857,145.7142857142857
4,155.7142857142857,140.7142857142857,145.7142857142857
